match_id,stage,start_time,team1,team2,match_format,game_id,game_number,map_name,score1,score2,roster1,roster2,full_roster1,full_roster2
10294,Stage 2,2018-03-01 17:45:00,HOU,PHI,regular,5998,4,route-66,0,1,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|fragi
10294,Stage 2,2018-03-01 17:45:00,HOU,PHI,regular,7530,5,ilios,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|fragi
10295,Stage 2,2018-03-01 20:10:00,NYE,BOS,regular,5999,1,hanamura,2,1,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10295,Stage 2,2018-03-01 20:10:00,NYE,BOS,regular,6000,2,nepal,2,1,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10295,Stage 2,2018-03-01 20:10:00,NYE,BOS,regular,6938,3,kings-row,3,2,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,Gamsu|Kalios|Kellex|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10295,Stage 2,2018-03-01 20:10:00,NYE,BOS,regular,6001,4,gibraltar,3,0,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10296,Stage 2,2018-03-02 16:00:00,BOS,FLA,regular,6002,1,volskaya,2,0,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh
10296,Stage 2,2018-03-02 16:00:00,BOS,FLA,regular,6003,2,lijiang,2,1,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh
10296,Stage 2,2018-03-02 16:00:00,BOS,FLA,regular,6004,3,hollywood,3,1,Kalios|Kellex|Mistakes|Neko|NotE|STRIKER,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh
10296,Stage 2,2018-03-02 16:00:00,BOS,FLA,regular,6005,4,route-66,3,0,Kalios|Kellex|Mistakes|Neko|NotE|STRIKER,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh
10297,Stage 2,2018-03-02 17:45:00,GLA,SEO,regular,6006,1,hanamura,1,2,BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10297,Stage 2,2018-03-02 17:45:00,GLA,SEO,regular,6007,2,nepal,2,0,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10297,Stage 2,2018-03-02 17:45:00,GLA,SEO,regular,6008,3,hollywood,1,2,Asher|BigGoose|Bischu|Fissure|Shaz|Surefour,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10297,Stage 2,2018-03-02 17:45:00,GLA,SEO,regular,6009,4,gibraltar,0,1,Asher|BigGoose|Bischu|Fissure|Shaz|Surefour,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10298,Stage 2,2018-03-02 19:35:00,DAL,VAL,regular,6010,1,hanamura,1,2,Custa|EFFECT|HarryHook|Mickie|aKm|xQc,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10298,Stage 2,2018-03-02 19:35:00,DAL,VAL,regular,6011,2,nepal,1,2,Custa|EFFECT|HarryHook|Mickie|aKm|xQc,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10298,Stage 2,2018-03-02 19:35:00,DAL,VAL,regular,6012,3,hollywood,1,2,Custa|EFFECT|HarryHook|Mickie|aKm|xQc,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10298,Stage 2,2018-03-02 19:35:00,DAL,VAL,regular,6013,4,gibraltar,3,2,Custa|EFFECT|HarryHook|Mickie|aKm|xQc,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10299,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,6014,1,hanamura,0,1,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|WooHyaL|birdring
10299,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,6015,2,nepal,0,2,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|WooHyaL|birdring
10299,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,6016,3,hollywood,0,1,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|WooHyaL|birdring
10299,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,6017,4,route-66,1,2,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|WooHyaL|birdring
10300,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,6018,1,volskaya,0,1,Boink|Clockwork|Coolmatt|LiNkzr|Muma|Rawkus,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10300,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,6019,2,lijiang,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10300,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,6939,3,kings-row,5,6,Boink|Jake|LiNkzr|Muma|Rawkus|SPREE,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10300,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,6020,4,route-66,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10301,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,6021,1,hanamura,0,1,Altering|Diya|Fiveking|MG|Roshan|Undead,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Altering|Diya|Fiveking|Freefeel|MG|Roshan|Undead|Xushu,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy
10301,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,6022,2,nepal,1,2,Altering|Diya|Freefeel|MG|Roshan|Undead,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Altering|Diya|Fiveking|Freefeel|MG|Roshan|Undead|Xushu,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy
10301,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,6940,3,kings-row,2,3,Altering|Diya|Fiveking|MG|Roshan|Undead,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Altering|Diya|Fiveking|Freefeel|MG|Roshan|Undead|Xushu,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy
10301,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,6023,4,gibraltar,4,5,Altering|Diya|Freefeel|MG|Roshan|Undead,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Altering|Diya|Fiveking|Freefeel|MG|Roshan|Undead|Xushu,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy
10302,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,6024,1,volskaya,2,1,Bunny|KuKi|Wekeed|XepheR|gido|tobi,Altering|Fiveking|MG|Roshan|Undead|Xushu,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10302,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,6025,2,lijiang,2,0,Bunny|KuKi|Wekeed|XepheR|gido|tobi,Altering|Fiveking|MG|Roshan|Undead|Xushu,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10302,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,6941,3,kings-row,0,1,Bunny|KuKi|Wekeed|XepheR|gido|tobi,Altering|Fiveking|MG|Roshan|Undead|Xushu,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10302,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,6026,4,route-66,3,2,Bunny|KuKi|Wekeed|XepheR|gido|tobi,Altering|Freefeel|MG|Roshan|Undead|Xushu,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10303,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,6027,1,volskaya,4,4,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Chipshajen|EFFECT|HarryHook|Mickie|Taimou|aKm,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc
10303,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,6028,2,lijiang,2,1,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Chipshajen|EFFECT|HarryHook|Mickie|aKm|xQc,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc
10303,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,6942,3,kings-row,3,1,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Chipshajen|EFFECT|HarryHook|Mickie|aKm|xQc,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc
10303,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,6029,4,route-66,3,1,BABYBAY|Danteh|Nevix|Nomy|dhaK|sleepy,Chipshajen|EFFECT|HarryHook|Mickie|Rascal|Taimou,BABYBAY|Danteh|Nevix|Nomy|dhaK|iddqd|sleepy,Chipshajen|Custa|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|aKm|cocco|xQc
10304,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,6030,1,hanamura,4,5,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix
10304,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,6031,2,lijiang,0,2,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix
10304,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,6032,3,hollywood,1,2,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix
10304,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,6033,4,gibraltar,5,6,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Shaz|Surefour,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour|iRemiix
10305,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,6034,1,volskaya,3,4,Boombox|Carpe|Eqo|Neptuno|Poko|fragi,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10305,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,6035,2,lijiang,0,2,Boombox|Carpe|Eqo|Neptuno|Poko|fragi,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10305,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,6943,3,kings-row,5,3,Boombox|Carpe|Eqo|Neptuno|Poko|fragi,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10305,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,6036,4,gibraltar,0,1,Boombox|Carpe|Eqo|Neptuno|Poko|fragi,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Bunny|FLETA|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10306,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,6037,1,volskaya,1,2,Boink|Clockwork|Coolmatt|LiNkzr|Muma|Rawkus,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10306,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,6038,2,lijiang,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10306,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,6039,3,hollywood,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10306,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,6040,4,route-66,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Envy|Fate|Kariv|Soon|Unkoe|Verbo,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Agilities|Envy|Fate|Grimreality|Kariv|Numlocked|Silkthread|Soon|Unkoe|Verbo
10307,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,6041,1,volskaya,3,2,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Altering|Fiveking|MG|Roshan|Undead|Xushu,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10307,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,6042,2,nepal,2,0,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Altering|Fiveking|MG|Roshan|Undead|Xushu,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10307,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,6944,3,kings-row,1,0,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Altering|Fiveking|MG|Roshan|Undead|Xushu,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10307,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,6043,4,route-66,3,1,Kalios|Kellex|Mistakes|Neko|NotE|STRIKER,Altering|Fiveking|MG|Roshan|Undead|Xushu,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Altering|Fiveking|Freefeel|MG|Roshan|Undead|Xushu
10308,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,6044,1,hanamura,3,2,Bdosin|Fury|Gesture|NUS|Profit|birdring,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10308,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,6045,2,nepal,2,1,Bdosin|Fury|Gesture|NUS|Profit|birdring,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10308,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,6046,3,hollywood,4,3,Bdosin|Fury|Gesture|NUS|Profit|birdring,Kalios|Kellex|Mistakes|Neko|NotE|STRIKER,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10308,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,6047,4,gibraltar,3,2,Bdosin|Fury|Gesture|NUS|Profit|birdring,DreamKazper|Kalios|Kellex|Neko|NotE|STRIKER,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10309,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,6048,1,volskaya,4,3,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Carpe|DayFly|Eqo|Neptuno|Poko|fragi,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10309,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,6049,2,nepal,2,1,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Carpe|DayFly|Eqo|Neptuno|Poko|fragi,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10309,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,6945,3,kings-row,5,4,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,Carpe|DayFly|Eqo|Neptuno|Poko|fragi,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10309,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,6050,4,route-66,3,4,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Carpe|DayFly|Eqo|Neptuno|Poko|fragi,Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Boombox|Carpe|DayFly|Eqo|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10310,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,6051,1,hanamura,4,3,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Bani|Clockwork|Coolmatt|LiNkzr|Muma|Rawkus,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh|zappis,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10310,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,6052,2,lijiang,2,0,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh|zappis,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10310,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,6053,3,hollywood,1,2,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh|zappis,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10310,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,6054,4,gibraltar,2,3,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Bani|Coolmatt|Jake|LiNkzr|Muma|Rawkus,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh|zappis,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10310,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,7767,5,ilios,0,2,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh|zappis,Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
