match_id,game_id,stage,start_time,team1,team2,match_format,game_number,map,score1,score2,team1-p1,team1-p2,team1-p3,team1-p4,team1-p5,team1-p6,team2-p1,team2-p2,team2-p3,team2-p4,team2-p5,team2-p6
10299,6016,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,3,hollywood,0,1,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko,Bdosin,birdring,Fury,NUS,Profit,Gesture
10299,6017,Stage 2,2018-03-03 13:00:00,PHI,LDN,regular,4,route-66,1,2,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko,Bdosin,birdring,Fury,NUS,Profit,Gesture
10300,6018,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,1,volskaya,0,1,Rawkus,Coolmatt,Muma,Boink,Clockwork,LiNkzr,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero
10300,6019,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,2,lijiang,1,2,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero
10300,6939,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,3,kings-row,5,6,SPREE,Rawkus,Jake,Muma,Boink,LiNkzr,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero
10300,6020,Stage 2,2018-03-03 14:30:00,HOU,NYE,regular,4,route-66,1,2,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero
10301,6021,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,1,hanamura,0,1,Undead,MG,Roshan,Diya,Altering,Fiveking,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10301,6022,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,2,nepal,1,2,Undead,MG,Roshan,Diya,Freefeel,Altering,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10301,6940,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,3,kings-row,2,3,Undead,MG,Roshan,Diya,Altering,Fiveking,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10301,6023,Stage 2,2018-03-03 16:40:00,SHD,SFS,regular,4,gibraltar,4,5,Undead,MG,Roshan,Diya,Freefeel,Altering,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10302,6024,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,1,volskaya,2,1,tobi,gido,Wekeed,XepheR,KuKi,Bunny,Undead,MG,Roshan,Xushu,Altering,Fiveking
10302,6025,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,2,lijiang,2,0,tobi,gido,Wekeed,XepheR,KuKi,Bunny,Undead,MG,Roshan,Xushu,Altering,Fiveking
10302,6941,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,3,kings-row,0,1,tobi,gido,Wekeed,XepheR,KuKi,Bunny,Undead,MG,Roshan,Xushu,Altering,Fiveking
10302,6026,Stage 2,2018-03-07 16:00:00,SEO,SHD,regular,4,route-66,3,2,tobi,gido,Wekeed,XepheR,KuKi,Bunny,Undead,MG,Roshan,Xushu,Freefeel,Altering
10303,6027,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,1,volskaya,4,4,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Taimou,HarryHook,Mickie,aKm,Chipshajen,EFFECT
10303,6028,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,2,lijiang,2,1,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,HarryHook,Mickie,aKm,Chipshajen,xQc,EFFECT
10303,6942,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,3,kings-row,3,1,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,HarryHook,Mickie,aKm,Chipshajen,xQc,EFFECT
10303,6029,Stage 2,2018-03-07 17:50:00,SFS,DAL,regular,4,route-66,3,1,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Taimou,HarryHook,Mickie,Chipshajen,EFFECT,Rascal
10304,6030,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,1,hanamura,4,5,Unkoe,Soon,Verbo,Envy,Kariv,Fate,Bischu,BigGoose,Shaz,Hydration,Asher,Fissure
10304,6031,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,2,lijiang,0,2,Unkoe,Soon,Verbo,Envy,Kariv,Fate,Bischu,BigGoose,Shaz,Hydration,Asher,Fissure
10304,6032,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,3,hollywood,1,2,Unkoe,Soon,Verbo,Envy,Kariv,Fate,Bischu,BigGoose,Shaz,Hydration,Asher,Fissure
10304,6033,Stage 2,2018-03-07 20:00:00,VAL,GLA,regular,4,gibraltar,5,6,Unkoe,Soon,Verbo,Envy,Kariv,Fate,Surefour,Bischu,BigGoose,Shaz,Asher,Fissure
10305,6034,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,1,volskaya,3,4,fragi,Neptuno,Boombox,Eqo,Carpe,Poko,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10305,6035,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,2,lijiang,0,2,fragi,Neptuno,Boombox,Eqo,Carpe,Poko,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10305,6943,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,3,kings-row,5,3,fragi,Neptuno,Boombox,Eqo,Carpe,Poko,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10305,6036,Stage 2,2018-03-08 16:00:00,PHI,SEO,regular,4,gibraltar,0,1,fragi,Neptuno,Boombox,Eqo,Carpe,Poko,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10306,6037,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,1,volskaya,1,2,Rawkus,Coolmatt,Muma,Boink,Clockwork,LiNkzr,Unkoe,Soon,Verbo,Envy,Kariv,Fate
10306,6038,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,2,lijiang,1,2,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Unkoe,Soon,Verbo,Envy,Kariv,Fate
10306,6039,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,3,hollywood,1,2,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Unkoe,Soon,Verbo,Envy,Kariv,Fate
10306,6040,Stage 2,2018-03-08 18:00:00,HOU,VAL,regular,4,route-66,1,2,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Unkoe,Soon,Verbo,Envy,Kariv,Fate
10307,6041,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,1,volskaya,3,2,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko,Undead,MG,Roshan,Xushu,Altering,Fiveking
10307,6042,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,2,nepal,2,0,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko,Undead,MG,Roshan,Xushu,Altering,Fiveking
10307,6944,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,3,kings-row,1,0,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko,Undead,MG,Roshan,Xushu,Altering,Fiveking
10307,6043,Stage 2,2018-03-08 20:00:00,BOS,SHD,regular,4,route-66,3,1,Kellex,Mistakes,NotE,STRIKER,Kalios,Neko,Undead,MG,Roshan,Xushu,Altering,Fiveking
10308,6044,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,1,hanamura,3,2,Bdosin,birdring,Fury,NUS,Profit,Gesture,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko
10308,6045,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,2,nepal,2,1,Bdosin,birdring,Fury,NUS,Profit,Gesture,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko
10308,6046,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,3,hollywood,4,3,Bdosin,birdring,Fury,NUS,Profit,Gesture,Kellex,Mistakes,NotE,STRIKER,Kalios,Neko
10308,6047,Stage 2,2018-03-09 16:00:00,LDN,BOS,regular,4,gibraltar,3,2,Bdosin,birdring,Fury,NUS,Profit,Gesture,Kellex,DreamKazper,NotE,STRIKER,Kalios,Neko
10309,6048,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,1,volskaya,4,3,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,fragi,Neptuno,Eqo,Carpe,Poko,DayFly
10309,6049,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,2,nepal,2,1,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,fragi,Neptuno,Eqo,Carpe,Poko,DayFly
10309,6945,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,3,kings-row,5,4,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero,fragi,Neptuno,Eqo,Carpe,Poko,DayFly
10309,6050,Stage 2,2018-03-09 18:00:00,NYE,PHI,regular,4,route-66,3,4,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,fragi,Neptuno,Eqo,Carpe,Poko,DayFly
10310,6051,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,1,hanamura,4,3,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Rawkus,Coolmatt,Muma,Bani,Clockwork,LiNkzr
10310,6052,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,2,lijiang,2,0,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr
10310,6053,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,3,hollywood,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr
10310,6054,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,4,gibraltar,2,3,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10310,7767,Stage 2,2018-03-09 20:30:00,FLA,HOU,regular,5,ilios,0,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr
10311,6055,Stage 2,2018-03-10 13:00:00,LDN,GLA,regular,1,volskaya,2,3,Hooreg,Profit,Closer,HaGoPeun,WooHyaL,Gesture,Surefour,Bischu,BigGoose,Shaz,Asher,Fissure
10311,6056,Stage 2,2018-03-10 13:00:00,LDN,GLA,regular,2,lijiang,0,2,Hooreg,Profit,Closer,HaGoPeun,WooHyaL,Gesture,Bischu,BigGoose,Shaz,Hydration,Asher,Fissure
10311,6946,Stage 2,2018-03-10 13:00:00,LDN,GLA,regular,3,kings-row,2,3,Bdosin,birdring,Fury,NUS,Profit,Gesture,Surefour,Bischu,BigGoose,Shaz,Hydration,Fissure
10311,6057,Stage 2,2018-03-10 13:00:00,LDN,GLA,regular,4,route-66,3,2,Bdosin,birdring,Fury,NUS,Profit,Gesture,Surefour,Bischu,BigGoose,Shaz,Asher,Fissure
10312,6058,Stage 2,2018-03-10 14:50:00,NYE,SFS,regular,1,volskaya,3,2,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10312,6059,Stage 2,2018-03-10 14:50:00,NYE,SFS,regular,2,lijiang,2,0,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10312,6060,Stage 2,2018-03-10 14:50:00,NYE,SFS,regular,3,hollywood,3,1,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10312,6061,Stage 2,2018-03-10 14:50:00,NYE,SFS,regular,4,route-66,3,1,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10313,6062,Stage 2,2018-03-10 17:00:00,FLA,DAL,regular,1,hanamura,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,HarryHook,Mickie,Chipshajen,EFFECT,Rascal
10313,6063,Stage 2,2018-03-10 17:00:00,FLA,DAL,regular,2,nepal,0,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,HarryHook,Mickie,aKm,Chipshajen,EFFECT
10313,6947,Stage 2,2018-03-10 17:00:00,FLA,DAL,regular,3,kings-row,2,0,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,HarryHook,Mickie,aKm,Chipshajen,Rascal
10313,6064,Stage 2,2018-03-10 17:00:00,FLA,DAL,regular,4,gibraltar,3,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,HarryHook,Mickie,aKm,Chipshajen,Rascal
10313,7776,Stage 2,2018-03-10 17:00:00,FLA,DAL,regular,5,ilios,2,0,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,HarryHook,Mickie,Chipshajen,EFFECT,Rascal
